date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:03	192120/192120	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-2ee78%22	http://vlxddaiphucvinh.net/upload/product/da-4x6-4640_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-4x6-4640_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-4x6)
22:30:04	66240/66240	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:30:03%20GMT	http://vlxddaiphucvinh.net/amp/dpv-da-0x4	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-da-0x4.html	(from http://vlxddaiphucvinh.net/dpv-da-0x4)
22:30:11	192120/192120	---M--	200	added ('OK')	image/jpeg	etag:%225fe45a3d-2ee78%22	http://vlxddaiphucvinh.net/upload/images/da-4x6-4640_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/images/da-4x6-4640_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-4x6)
22:30:15	64482/64482	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-fbe2%22	http://vlxddaiphucvinh.net/upload/product/da-0x4-7411.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-0x4-7411.jpg	(from http://vlxddaiphucvinh.net/dpv-da-0x4)
22:30:30	209135/209135	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-330ef%22	http://vlxddaiphucvinh.net/upload/product/da-1x2-7066_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-1x2-7066_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-1x2)
22:30:31	60069/60069	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:30:30%20GMT	http://vlxddaiphucvinh.net/amp/dpv-cat-xay-to	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-cat-xay-to.html	(from http://vlxddaiphucvinh.net/dpv-cat-xay-to)
22:30:33	209135/209135	---M--	200	added ('OK')	image/jpeg	etag:%225fe45b06-330ef%22	http://vlxddaiphucvinh.net/upload/images/da-1x2-7066_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/images/da-1x2-7066_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-1x2)
22:30:33	2798/2798	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Nov%202022%2015:30:32%20GMT	http://vlxddaiphucvinh.net/san-phamcat-xay-dung	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/san-phamcat-xay-dung.107.delayed	(from http://vlxddaiphucvinh.net/dpv-cat-xay-to)
22:30:39	51441/51441	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-c8f1%22	http://vlxddaiphucvinh.net/upload/product/cat-xay-to-8004.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/cat-xay-to-8004.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-xay-to)
22:30:40	65146/65146	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:30:39%20GMT	http://vlxddaiphucvinh.net/amp/dpv-cat-san-lap	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-cat-san-lap.html	(from http://vlxddaiphucvinh.net/dpv-cat-san-lap)
22:30:48	49637/49637	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-c1e5%22	http://vlxddaiphucvinh.net/upload/product/cat-san-lap-7012.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/cat-san-lap-7012.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-san-lap)
22:30:51	244725/244725	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-3bbf5%22	http://vlxddaiphucvinh.net/upload/product/da-0x4-7411_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/da-0x4-7411_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-0x4)
22:30:55	244725/244725	---M--	200	added ('OK')	image/jpeg	etag:%225fe45c94-3bbf5%22	http://vlxddaiphucvinh.net/upload/images/da-0x4-7411_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/images/da-0x4-7411_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-da-0x4)
22:30:55	64541/64541	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2015:30:54%20GMT	http://vlxddaiphucvinh.net/amp/dpv-cat-be-tong	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/amp/dpv-cat-be-tong.html	(from http://vlxddaiphucvinh.net/dpv-cat-be-tong)
22:31:00	29733/29733	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-7425%22	http://vlxddaiphucvinh.net/upload/product/cat-be-tong-4133.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/cat-be-tong-4133.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-be-tong)
22:31:08	214360/214360	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-34558%22	http://vlxddaiphucvinh.net/upload/product/cat-xay-to-8004_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/cat-xay-to-8004_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-xay-to)
22:31:20	198748/198748	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-3085c%22	http://vlxddaiphucvinh.net/upload/product/cat-san-lap-7012_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/cat-san-lap-7012_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-san-lap)
22:31:21	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d9ef360-822%22	http://vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.eot	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.eot	(from http://vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.css)
22:31:21	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d9ef360-822%22	http://vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.eot?	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thind41d.eot	(from http://vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.css)
22:31:22	1284/1284	---M--	200	added ('OK')	application/x-font-woff	etag:%225d9ef360-504%22	http://vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.woff	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.woff	(from http://vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.css)
22:31:22	1884/1884	---M--	200	added ('OK')	application/x-font-ttf	etag:%225d9ef360-75c%22	http://vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.ttf	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.ttf	(from http://vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.css)
22:31:23	1869/1869	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d9ef361-74d%22	http://vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.svg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/js/magiczoomplus/fonts/magictoolbox-thin.svg	(from http://vlxddaiphucvinh.net/js/magiczoomplus/magiczoomplus.css)
22:31:23	136771/136771	---M--	200	added ('OK')	image/jpeg	etag:%225d9ef34f-21643%22	http://vlxddaiphucvinh.net/upload/product/cat-be-tong-4133_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/product/cat-be-tong-4133_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-be-tong)
22:31:23	198748/198748	---M--	200	added ('OK')	image/jpeg	etag:%225fe45cce-3085c%22	http://vlxddaiphucvinh.net/upload/images/cat-san-lap-7012_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/images/cat-san-lap-7012_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-san-lap)
22:31:28	136771/136771	---M--	200	added ('OK')	image/jpeg	etag:%225fe45def-21643%22	http://vlxddaiphucvinh.net/upload/images/cat-be-tong-4133_550x420.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/images/cat-be-tong-4133_550x420.jpg	(from http://vlxddaiphucvinh.net/dpv-cat-be-tong)
22:31:30	63205/63205	---M--	200	added ('OK')	image/jpeg	etag:%225f585c89-f6e5%22	http://vlxddaiphucvinh.net/upload/baiviet/211bc5bde7f307ad5ee2-7270-1536296055-3039.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/211bc5bde7f307ad5ee2-7270-1536296055-3039.jpg	(from http://vlxddaiphucvinh.net/xu-huong-su-dung-vat-lieu-xanh-trong-xay-dung)
22:31:30	73872/73872	---M--	200	added ('OK')	image/jpeg	etag:%225f58573e-12090%22	http://vlxddaiphucvinh.net/upload/baiviet/cg2a7193-1586264021-1586264904-4263-1586265039-8082.jpg	D:/5th-1/clonevlxd/vlxddaiphucvinh.net/upload/baiviet/cg2a7193-1586264021-1586264904-4263-1586265039-8082.jpg	(from http://vlxddaiphucvinh.net/uu-the-cua-vat-lieu-xay-dung-than-thien-moi-truong)
